z,x,y,code,bvmap_n,bvmap_area_m2,bv_3101,bv_3102,bv_3103,bv_3111,bv_3112,ov_n,ov_area_m2,ov_osm,ov_eab,ov_other
14,14652,6033,01581,9,1180,9,0,0,0,0,21,3603,17,0,4
14,14652,6034,01581,0,0,0,0,0,0,0,0,0,0,0,0
14,14652,6035,01581,24,3574,24,0,0,0,0,142,10003,124,0,18
14,14652,6036,01581,0,0,0,0,0,0,0,0,0,0,0,0
14,14652,6037,01581,0,0,0,0,0,0,0,0,0,0,0,0
14,14652,6038,01581,1,80,1,0,0,0,0,1,64,1,0,0
14,14652,6039,01581,2,264,2,0,0,0,0,3,418,2,0,1
14,14652,6040,01581,8,672,8,0,0,0,0,3,340,2,0,1
14,14652,6041,01581,0,0,0,0,0,0,0,0,0,0,0,0
14,14652,6042,01581,50,6297,46,0,0,4,0,44,6190,39,1,4
14,14652,6043,01586,16,991,15,0,0,1,0,111,16528,60,48,3
14,14652,6044,01586,168,11748,144,0,0,24,0,214,28967,198,0,16
14,14652,6045,01586,363,34544,303,0,0,60,0,382,69989,341,2,39
14,14652,6046,01586,496,39803,418,1,0,77,0,577,71812,490,10,77
14,14652,6047,01586,415,29607,373,0,0,42,0,347,43856,302,1,44
14,14652,6048,01586,199,13172,190,0,0,9,0,105,12839,102,3,0
14,14652,6049,01586,3,53,3,0,0,0,0,0,0,0,0,0
14,14653,5861,01214,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5862,01214,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5863,01214,0,0,0,0,0,0,0,1,108,0,0,1
14,14653,5864,01214,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5865,01214,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5866,01214,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5867,01214,0,0,0,0,0,0,0,28,1490,0,0,28
14,14653,5868,01214,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5869,01214,0,0,0,0,0,0,0,45,2309,0,0,45
14,14653,5870,01214,0,0,0,0,0,0,0,8,197,0,0,8
14,14653,5871,01511,0,0,0,0,0,0,0,3,94,0,0,3
14,14653,5872,01511,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5873,01511,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5874,01511,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5875,01214,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5876,01214,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5877,01214,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5878,01214,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5879,01516,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5880,01516,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5881,01516,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5882,01516,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5883,01516,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5884,01516,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5885,01516,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5886,01516,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5887,01516,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5888,01516,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5889,01520,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5890,01520,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5891,01520,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5892,01520,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5893,01520,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5894,01520,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5895,01520,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5896,01520,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5897,01520,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5898,01520,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5899,01487,13,2452,11,0,0,2,0,11,1848,11,0,0
14,14653,5900,01487,33,9822,28,0,0,5,0,62,13657,50,0,12
14,14653,5901,01487,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5902,01487,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5903,01487,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5904,01487,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5905,01487,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5906,01487,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5907,01487,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5908,01486,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5909,01486,0,0,0,0,0,0,0,1,32,0,0,1
14,14653,5910,01486,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5911,01486,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5912,01486,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5913,01486,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5914,01486,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5915,01486,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5916,01486,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5917,01486,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5918,01486,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5919,01486,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5920,01486,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5921,01486,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5922,01486,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5923,01486,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5924,01486,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5925,01486,0,0,0,0,0,0,0,1,267,0,0,1
14,14653,5926,01486,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5927,01486,0,0,0,0,0,0,0,1,21,0,0,1
14,14653,5928,01486,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5929,01486,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5930,01484,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5931,01484,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5932,01484,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5933,01484,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5934,01484,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5935,01484,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5936,01484,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5937,01484,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5938,01484,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5939,01484,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5940,01484,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5941,01484,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5942,01484,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5943,01483,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5944,01483,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5945,01483,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5946,01483,0,0,0,0,0,0,0,1,96,0,0,1
14,14653,5947,01483,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5948,01482,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5949,01482,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5950,01482,0,0,0,0,0,0,0,2,55,0,0,2
14,14653,5951,01482,9,6974,7,0,0,2,0,13,5581,0,0,13
14,14653,5952,01482,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5953,01482,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5954,01482,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5955,01482,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5956,01482,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5957,01482,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5958,01438,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5959,01438,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5960,01438,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5961,01438,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5962,01438,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5963,01438,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5964,01438,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5965,01438,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5966,01438,3,490,3,0,0,0,0,3,244,3,0,0
14,14653,5967,01438,17,3206,17,0,0,0,0,31,4813,26,1,4
14,14653,5968,01438,68,8027,68,0,0,0,0,94,10381,83,11,0
14,14653,5969,01438,116,14463,113,0,0,3,0,133,15677,95,38,0
14,14653,5970,01434,66,7233,63,0,0,3,0,53,4994,0,53,0
14,14653,5971,01434,57,9134,56,0,0,1,0,57,8962,26,31,0
14,14653,5972,01434,269,47017,266,0,0,3,0,228,44870,153,75,0
14,14653,5973,01228,85,9380,85,0,0,0,0,82,8086,40,42,0
14,14653,5974,01433,93,9829,93,0,0,0,0,102,10086,42,60,0
14,14653,5975,01433,112,12082,112,0,0,0,0,123,14797,106,17,0
14,14653,5976,01433,447,75171,447,0,0,0,0,629,87398,560,6,63
14,14653,5977,01433,141,15554,138,0,0,3,0,177,21464,144,3,30
14,14653,5978,01228,76,12803,76,0,0,0,0,167,36026,28,4,135
14,14653,5979,01225,159,13093,152,0,0,7,0,188,20627,24,10,154
14,14653,5980,01225,102,8831,99,0,0,3,0,152,19148,24,2,126
14,14653,5981,01225,136,16243,127,0,0,9,0,155,18911,74,7,74
14,14653,5982,01225,50,19480,47,0,0,3,0,53,14323,0,1,52
14,14653,5983,01225,96,15220,78,0,0,18,0,133,20944,102,1,30
14,14653,5984,01225,925,69029,905,1,0,19,0,923,72264,734,7,182
14,14653,5985,01226,52,5054,50,0,0,2,0,87,9757,62,4,21
14,14653,5986,01218,12,4585,9,0,0,3,0,22,4536,14,1,7
14,14653,5987,01226,4,553,4,0,0,0,0,5,294,3,0,2
14,14653,5988,01226,14,2126,14,0,0,0,0,23,2542,20,0,3
14,14653,5989,01227,471,44183,460,2,0,9,0,419,49846,389,13,17
14,14653,5990,01425,463,107620,462,0,0,1,0,1209,130328,1107,45,57
14,14653,5991,01425,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5992,01424,4,2578,4,0,0,0,0,6,2013,5,1,0
14,14653,5993,01424,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5994,01425,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5995,01424,1,276,1,0,0,0,0,0,0,0,0,0
14,14653,5996,01215,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5997,01215,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,5998,01215,3,360,3,0,0,0,0,10,1015,0,10,0
14,14653,5999,01215,5,696,5,0,0,0,0,2,171,1,1,0
14,14653,6000,01215,0,0,0,0,0,0,0,2,172,0,2,0
14,14653,6001,01222,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,6002,01222,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,6003,01222,6,219,6,0,0,0,0,0,0,0,0,0
14,14653,6004,01222,41,9635,41,0,0,0,0,63,9918,60,3,0
14,14653,6005,01222,1,229,1,0,0,0,0,0,0,0,0,0
14,14653,6006,01222,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,6007,01222,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,6008,01222,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,6009,01210,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,6010,01210,19,1672,19,0,0,0,0,28,3436,19,0,9
14,14653,6011,01210,76,12155,76,0,0,0,0,117,11107,87,5,25
14,14653,6012,01210,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,6013,01210,0,0,0,0,0,0,0,1,21,0,0,1
14,14653,6014,01209,24,1008,20,3,0,1,0,7,649,7,0,0
14,14653,6015,01209,10,651,8,1,0,1,0,4,196,1,0,3
14,14653,6016,01209,652,80410,602,34,0,16,0,383,60655,383,0,0
14,14653,6017,01209,345,30599,318,5,0,22,0,219,18594,219,0,0
14,14653,6018,01209,984,91859,943,24,0,17,0,577,77011,577,0,0
14,14653,6019,01209,65,2798,62,0,0,3,0,23,1770,23,0,0
14,14653,6020,01209,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,6021,01209,7,1001,7,0,0,0,0,13,850,13,0,0
14,14653,6022,01209,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,6023,01209,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,6024,01209,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,6025,01209,63,8860,62,0,0,1,0,124,22424,105,0,19
14,14653,6026,01427,12,1491,12,0,0,0,0,41,11211,27,0,14
14,14653,6027,01427,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,6028,01427,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,6029,01427,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,6030,01581,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,6031,01581,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,6032,01581,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,6033,01581,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,6034,01581,3,303,3,0,0,0,0,1,6,1,0,0
14,14653,6035,01581,73,12199,73,0,0,0,0,213,18384,173,0,40
14,14653,6036,01581,12,1756,12,0,0,0,0,15,988,7,0,8
14,14653,6037,01581,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,6038,01581,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,6039,01581,2,44,2,0,0,0,0,0,0,0,0,0
14,14653,6040,01581,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,6041,01581,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,6042,01581,0,0,0,0,0,0,0,0,0,0,0,0
14,14653,6043,01586,1,2,0,0,0,1,0,0,0,0,0,0
14,14653,6044,01586,23,1148,15,0,0,8,0,30,7118,26,1,3
14,14653,6045,01586,121,10660,100,0,0,21,0,144,23611,117,0,27
14,14653,6046,01586,281,24472,255,0,0,26,0,350,69886,316,7,27
14,14653,6047,01586,145,29195,134,0,0,11,0,153,35547,130,0,23
14,14653,6048,01586,151,33761,128,0,0,23,0,111,31471,104,7,0
14,14653,6049,01601,33,10093,27,0,0,6,0,17,7993,16,1,0
14,14653,6050,01601,9,988,9,0,0,0,0,8,877,7,1,0
14,14654,5863,01214,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5864,01214,0,0,0,0,0,0,0,1,27,0,0,1
14,14654,5865,01214,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5866,01214,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5867,01214,0,0,0,0,0,0,0,13,505,0,0,13
14,14654,5868,01214,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5869,01214,0,0,0,0,0,0,0,55,3227,0,0,55
14,14654,5870,01214,0,0,0,0,0,0,0,43,2816,0,0,43
14,14654,5871,01511,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5872,01511,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5873,01511,0,0,0,0,0,0,0,3,82,0,0,3
14,14654,5874,01511,0,0,0,0,0,0,0,2,233,0,0,2
14,14654,5875,01511,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5876,01511,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5877,01214,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5878,01511,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5879,01516,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5880,01511,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5881,01511,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5882,01516,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5883,01516,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5884,01516,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5885,01511,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5886,01511,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5887,01516,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5888,01520,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5889,01520,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5890,01520,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5891,01520,1,149,1,0,0,0,0,0,0,0,0,0
14,14654,5892,01520,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5893,01520,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5894,01520,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5895,01520,1,130,1,0,0,0,0,1,305,1,0,0
14,14654,5896,01520,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5897,01520,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5898,01520,14,3689,14,0,0,0,0,27,5474,22,0,5
14,14654,5899,01520,25,7400,22,0,0,3,0,33,8828,30,0,3
14,14654,5900,01487,25,5559,21,0,0,4,0,38,5054,31,0,7
14,14654,5901,01471,38,9199,36,0,0,2,0,51,10510,38,0,13
14,14654,5902,01471,31,5485,28,0,0,3,0,44,6342,41,0,3
14,14654,5903,01487,2,176,2,0,0,0,0,3,441,3,0,0
14,14654,5904,01487,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5905,01487,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5906,01487,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5907,01471,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5908,01471,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5909,01471,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5910,01471,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5911,01486,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5912,01471,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5913,01486,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5914,01471,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5915,01471,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5916,01486,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5917,01486,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5918,01486,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5919,01486,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5920,01486,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5921,01486,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5922,01486,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5923,01486,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5924,01486,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5925,01486,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5926,01486,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5927,01486,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5928,01486,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5929,01486,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5930,01486,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5931,01484,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5932,01484,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5933,01484,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5934,01484,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5935,01484,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5936,01484,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5937,01484,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5938,01484,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5939,01484,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5940,01484,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5941,01484,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5942,01484,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5943,01484,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5944,01483,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5945,01483,0,0,0,0,0,0,0,1,82,0,0,1
14,14654,5946,01483,0,0,0,0,0,0,0,1,17,0,0,1
14,14654,5947,01483,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5948,01482,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5949,01482,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5950,01482,0,0,0,0,0,0,0,1,67,0,0,1
14,14654,5951,01482,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5952,01482,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5953,01482,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5954,01482,0,0,0,0,0,0,0,2,58,0,0,2
14,14654,5955,01482,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5956,01482,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5957,01438,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5958,01438,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5959,01438,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5960,01438,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5961,01438,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5962,01438,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5963,01438,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5964,01438,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5965,01438,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5966,01438,3,397,3,0,0,0,0,3,284,3,0,0
14,14654,5967,01438,24,3421,24,0,0,0,0,34,3581,28,2,4
14,14654,5968,01438,64,7143,64,0,0,0,0,80,10049,70,10,0
14,14654,5969,01438,122,15060,115,0,0,7,0,120,16496,93,27,0
14,14654,5970,01434,47,5064,44,0,0,3,0,23,2126,0,23,0
14,14654,5971,01434,17,1011,17,0,0,0,0,3,337,0,3,0
14,14654,5972,01434,7,883,6,0,0,1,0,6,874,0,6,0
14,14654,5973,01228,166,22505,147,1,0,18,0,71,13091,1,70,0
14,14654,5974,01228,185,22352,183,0,0,2,0,92,10077,0,92,0
14,14654,5975,01228,165,15976,165,0,0,0,0,124,14025,80,44,0
14,14654,5976,01228,172,18914,168,0,0,4,0,191,24301,49,3,139
14,14654,5977,01228,115,9925,115,0,0,0,0,124,14660,24,1,99
14,14654,5978,01228,188,20340,182,0,0,6,0,279,58312,66,10,203
14,14654,5979,01228,89,7866,86,0,0,3,0,97,10801,16,6,75
14,14654,5980,01225,52,6812,52,0,0,0,0,36,7198,12,2,22
14,14654,5981,01225,42,4804,40,0,0,2,0,21,4106,6,0,15
14,14654,5982,01225,21,9009,19,0,0,2,0,24,16092,5,4,15
14,14654,5983,01218,100,16016,91,0,0,9,0,111,21626,85,5,21
14,14654,5984,01218,296,73751,272,4,0,20,0,427,89454,308,15,104
14,14654,5985,01218,51,4188,48,0,0,3,0,96,12819,73,7,16
14,14654,5986,01218,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5987,01218,17,1486,15,2,0,0,0,10,932,3,0,7
14,14654,5988,01227,231,29782,220,2,0,9,0,193,27318,179,2,12
14,14654,5989,01227,895,65132,885,7,0,3,0,679,63187,633,16,30
14,14654,5990,01425,268,79161,227,0,0,41,0,425,84478,388,7,30
14,14654,5991,01425,13,1028,13,0,0,0,0,5,632,0,0,5
14,14654,5992,01425,1,159,1,0,0,0,0,0,0,0,0,0
14,14654,5993,01425,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5994,01425,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5995,01215,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5996,01215,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5997,01215,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5998,01215,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,5999,01215,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,6000,01215,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,6001,01222,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,6002,01222,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,6003,01222,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,6004,01222,4,1738,4,0,0,0,0,6,1542,6,0,0
14,14654,6005,01222,3,342,3,0,0,0,0,7,1150,7,0,0
14,14654,6006,01222,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,6007,01222,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,6008,01222,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,6009,01210,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,6010,01210,1,170,1,0,0,0,0,0,0,0,0,0
14,14654,6011,01210,22,4299,22,0,0,0,0,40,4371,31,2,7
14,14654,6012,01210,1,150,1,0,0,0,0,1,38,0,0,1
14,14654,6013,01210,2,271,2,0,0,0,0,3,278,2,0,1
14,14654,6014,01209,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,6015,01209,77,6515,69,4,0,4,0,49,6306,17,0,32
14,14654,6016,01209,40,6499,26,5,0,9,0,13,3875,13,0,0
14,14654,6017,01209,1,717,1,0,0,0,0,1,1013,1,0,0
14,14654,6018,01209,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,6019,01209,99,8881,90,6,0,3,0,72,8398,72,0,0
14,14654,6020,01209,556,46317,537,16,0,3,0,528,49344,528,0,0
14,14654,6021,01209,1031,96285,1001,17,0,13,0,875,97636,875,0,0
14,14654,6022,01209,59,4459,54,1,0,4,0,31,12147,31,0,0
14,14654,6023,01209,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,6024,01209,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,6025,01209,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,6026,01209,73,9459,73,0,0,0,0,350,117956,147,0,203
14,14654,6027,01209,1,135,1,0,0,0,0,3,164,3,0,0
14,14654,6028,01427,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,6029,01427,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,6030,01581,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,6031,01581,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,6032,01581,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,6033,01581,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,6034,01581,3,1366,3,0,0,0,0,29,8722,13,0,16
14,14654,6035,01581,0,0,0,0,0,0,0,10,854,3,0,7
14,14654,6036,01581,13,1514,13,0,0,0,0,27,2707,15,0,12
14,14654,6037,01581,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,6038,01581,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,6039,01586,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,6040,01586,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,6041,01581,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,6042,01586,1,19,1,0,0,0,0,0,0,0,0,0
14,14654,6043,01586,0,0,0,0,0,0,0,0,0,0,0,0
14,14654,6044,01586,35,2656,25,0,0,10,0,24,2561,23,0,1
14,14654,6045,01586,135,10806,106,0,0,29,0,137,15456,125,1,11
14,14654,6046,01586,295,19749,274,0,0,21,0,341,53914,301,2,38
